DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,Mode_Overlap,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
3785.5510,3796.7520,11.2010,0.2959,,0.0098,0.0008,-0.0090
3786.8920,3809.4010,22.5090,0.5944,,0.0132,0.1079,0.0947
3791.6820,3806.5890,14.9070,0.3932,,0.0086,0.0110,0.0025
3793.0620,3824.7480,31.6860,0.8354,,0.0000,0.0000,-0.0000
3802.3350,3830.2180,27.8830,0.7333,,0.0005,0.0007,0.0002
3805.5910,3860.1310,54.5400,1.4332,,0.0446,0.3765,0.3319
3809.4830,3833.3860,23.9030,0.6275,,0.0061,0.0150,0.0090
3814.1480,3826.9990,12.8510,0.3369,,0.0127,0.0146,0.0020
3816.1190,3839.7750,23.6560,0.6199,,0.0264,0.0974,0.0709
3821.9040,3837.0740,15.1700,0.3969,,0.0744,0.0113,-0.0631
3826.4400,3853.3980,26.9580,0.7045,,0.0049,0.0018,-0.0031
3830.5230,3863.0830,32.5600,0.8500,,0.0000,0.0002,0.0002
3832.6350,3872.8400,40.2050,1.0490,,0.0021,0.0001,-0.0020
3837.9820,3863.1330,25.1510,0.6553,,0.0085,0.0895,0.0810
3844.0790,3857.4580,13.3790,0.3480,,0.0553,0.0742,0.0189
3844.4000,3901.1120,56.7120,1.4752,,0.0266,0.2519,0.2254
3846.8930,3871.0070,24.1140,0.6268,,0.0076,0.1400,0.1324
3849.4260,3870.1170,20.6910,0.5375,,0.0002,0.0032,0.0030
3863.7440,3891.5730,27.8290,0.7203,,0.0044,0.0107,0.0064
3865.7720,3905.5250,39.7530,1.0283,,0.0002,0.0011,0.0010
3868.0840,3893.4860,25.4020,0.6567,,0.0026,0.2452,0.2426
3872.2640,3890.9310,18.6670,0.4821,,0.0014,0.0123,0.0109
3873.5390,3903.2310,29.6920,0.7665,,0.0002,0.2945,0.2943
3878.3010,3908.9660,30.6650,0.7907,,0.0017,0.0001,-0.0016
3884.1280,3899.9820,15.8540,0.4082,,0.2338,0.0088,-0.2250
3885.9760,3939.1610,53.1850,1.3686,,0.0010,0.0227,0.0216
3897.2390,3928.0260,30.7870,0.7900,,0.0010,0.0114,0.0104
3906.2350,3920.1220,13.8870,0.3555,,0.1371,0.0772,-0.0599
3908.4660,3933.2220,24.7560,0.6334,,0.0029,0.0161,0.0132
3911.8290,3941.8580,30.0290,0.7676,,0.0006,0.0006,0.0000
3915.1160,3961.2540,46.1380,1.1785,,0.0002,0.0002,-0.0000
3915.7830,3947.2150,31.4320,0.8027,,0.0005,0.0009,0.0004
3929.9780,3955.7720,25.7940,0.6563,,0.0229,0.0935,0.0706
3931.8100,3983.5680,51.7580,1.3164,,0.0264,0.2996,0.2732
3934.9060,3954.2540,19.3480,0.4917,,0.0984,0.0071,-0.0913
3938.8720,3981.0980,42.2260,1.0720,,0.0001,0.0122,0.0121
3948.4830,3979.2320,30.7490,0.7788,,0.0001,0.0025,0.0024
3955.7500,3987.9570,32.2070,0.8142,,0.1604,0.0000,-0.1603
3956.1120,3985.6960,29.5840,0.7478,,0.0060,0.1537,0.1476
3956.7630,3973.5580,16.7950,0.4245,,0.0482,0.1473,0.0992
3960.7090,3997.2490,36.5400,0.9226,,0.0000,0.0002,0.0002
3968.8250,3987.6510,18.8260,0.4743,,0.1168,0.0103,-0.1065
3980.2260,4009.9540,29.7280,0.7469,,0.0186,0.1208,0.1022
3984.4580,4014.8430,30.3850,0.7626,,0.0000,0.0137,0.0137
3991.6480,4008.2630,16.6150,0.4162,,0.0501,0.0187,-0.0314
3992.0260,4011.4990,19.4730,0.4878,,0.2297,0.0013,-0.2284
3992.9200,4020.4040,27.4840,0.6883,,0.0034,0.0903,0.0869
3998.1270,4035.5550,37.4280,0.9361,,0.0001,0.0012,0.0011
3998.8000,4047.8790,49.0790,1.2273,,0.0039,0.0707,0.0668
3999.5590,4023.9610,24.4020,0.6101,,0.0339,0.0000,-0.0339
4002.8750,4058.8660,55.9910,1.3988,,0.0890,0.6406,0.5516
4008.4170,4039.7160,31.2990,0.7808,,0.0022,0.0000,-0.0021
4014.7020,4043.9110,29.2090,0.7276,,0.0268,0.0403,0.0135
4016.1540,4040.2970,24.1430,0.6011,,0.0026,0.0763,0.0737
4021.9150,4053.5870,31.6720,0.7875,,0.0001,0.1036,0.1035
4022.7500,4055.8510,33.1010,0.8228,,0.0050,0.0000,-0.0050
4036.1210,4067.1400,31.0190,0.7685,,0.0047,0.0017,-0.0030
4036.3210,4045.5300,9.2090,0.2282,,0.0387,0.1291,0.0904
4038.5910,4062.3210,23.7300,0.5876,,0.2210,0.0002,-0.2208
4038.9230,4061.4240,22.5010,0.5571,,0.0081,0.3253,0.3171
4038.9870,4072.8680,33.8810,0.8388,,0.0011,0.0064,0.0052
4053.9980,4075.7340,21.7360,0.5362,,0.0010,0.0001,-0.0009
4058.6240,4093.1090,34.4850,0.8497,,0.0265,0.1668,0.1404
4059.2770,4087.6300,28.3530,0.6985,,0.0003,0.0029,0.0026
4062.7660,4063.7640,0.9980,0.0246,,0.0344,0.4754,0.4410
4063.8550,4100.2080,36.3530,0.8945,,0.0005,0.0005,0.0000
4068.3050,4091.8590,23.5540,0.5790,,0.0037,0.0000,-0.0037
4077.1650,4087.9060,10.7410,0.2634,,0.0372,0.0353,-0.0019
4085.3360,4085.5720,0.2360,0.0058,,0.0130,0.0379,0.0248
4085.4230,4139.1300,53.7070,1.3146,,0.0252,0.2140,0.1888
4085.9380,4123.4650,37.5270,0.9184,,0.0059,0.0007,-0.0052
4086.9580,4099.7840,12.8260,0.3138,,0.0010,0.0196,0.0186
4091.4270,4114.0160,22.5890,0.5521,,0.0003,0.0001,-0.0002
4095.1720,4121.7850,26.6130,0.6499,,0.0025,0.0000,-0.0025
4097.1170,4156.8970,59.7800,1.4591,,0.0264,0.1806,0.1542
4102.0940,4100.6050,-1.4890,-0.0363,,0.0003,0.0000,-0.0003
4105.8440,4130.2730,24.4290,0.5950,,0.0080,0.0003,-0.0077
4108.7760,4123.0320,14.2560,0.3470,,0.0163,0.0293,0.0130
4112.0860,4122.5240,10.4380,0.2538,,0.0173,0.0035,-0.0138
4124.6290,4121.0490,-3.5800,-0.0868,,0.0007,0.0000,-0.0006
4125.9060,4138.7220,12.8160,0.3106,,0.0091,0.0000,-0.0091
4126.0140,4138.1530,12.1390,0.2942,,0.1821,0.0078,-0.1743
4126.2410,4133.6960,7.4550,0.1807,,0.0007,0.0000,-0.0007
4132.1840,4183.2510,51.0670,1.2358,,0.0114,0.0311,0.0197
4133.3680,4158.6840,25.3160,0.6125,,0.0261,0.0003,-0.0258
4133.9340,4141.4560,7.5220,0.1820,,0.1730,0.0008,-0.1722
4134.0550,4153.7220,19.6670,0.4757,,0.0850,0.0852,0.0002
4138.4130,4178.4630,40.0500,0.9678,,0.2959,0.0022,-0.2937
4140.7650,4157.8070,17.0420,0.4116,,0.0020,0.0001,-0.0019
4147.9470,4222.0230,74.0760,1.7858,,0.7117,7.9884,7.2767
4148.1210,4156.9430,8.8220,0.2127,,0.0000,0.0000,-0.0000
4148.8790,4159.2290,10.3500,0.2495,,0.1993,0.0081,-0.1912
4150.0140,4171.2440,21.2300,0.5116,,0.0638,0.0097,-0.0541
4151.5190,4218.7600,67.2410,1.6197,,0.0109,0.0654,0.0545
4157.3100,4178.1200,20.8100,0.5006,,0.0103,0.0497,0.0394
4171.3850,4194.0610,22.6760,0.5436,,0.3478,0.0208,-0.3269
4171.5170,4174.7480,3.2310,0.0775,,0.0101,0.0004,-0.0097
4178.1510,4196.1050,17.9540,0.4297,,0.0014,0.0001,-0.0013
4179.0500,4194.8000,15.7500,0.3769,,0.0312,0.0024,-0.0288
4184.9140,4214.9590,30.0450,0.7179,,0.3609,0.0149,-0.3461
4186.5600,4214.8230,28.2630,0.6751,,0.0226,0.0003,-0.0223
4196.1920,4200.7430,4.5510,0.1085,,0.0011,0.0654,0.0643
4208.8380,4212.9660,4.1280,0.0981,,0.0027,0.0005,-0.0022
4212.6550,4267.7670,55.1120,1.3082,,0.0516,0.3103,0.2587
4216.1040,4232.4060,16.3020,0.3867,,0.0087,0.0019,-0.0067
4218.0570,4249.2270,31.1700,0.7390,,0.0897,0.0097,-0.0800
4219.3590,4223.0360,3.6770,0.0871,,0.0094,0.0339,0.0245
4219.8970,4233.4050,13.5080,0.3201,,0.0386,0.0473,0.0087
4225.7510,4218.8130,-6.9380,-0.1642,,0.0027,0.0512,0.0485
4232.3370,4250.9380,18.6010,0.4395,,0.0204,0.0021,-0.0183
4233.0840,4261.6630,28.5790,0.6751,,0.0008,0.0002,-0.0006
4236.1750,4241.2680,5.0930,0.1202,,0.0532,0.0201,-0.0331
4236.9050,4293.6910,56.7860,1.3403,,0.0304,0.2425,0.2121
4243.2670,4262.5520,19.2850,0.4545,,0.0002,0.0007,0.0005
4244.7880,4261.1460,16.3580,0.3854,,0.0170,0.0124,-0.0046
4248.1390,4237.6330,-10.5060,-0.2473,,0.0137,0.0797,0.0660
4251.7040,4253.0900,1.3860,0.0326,,0.0015,0.0048,0.0033
4258.0930,4261.1060,3.0130,0.0708,,0.0201,0.0115,-0.0087
4261.2770,4274.7040,13.4270,0.3151,,0.0047,0.0014,-0.0032
4265.9030,4283.1370,17.2340,0.4040,,0.0293,0.0002,-0.0291
4267.5050,4295.7810,28.2760,0.6626,,0.0539,0.0022,-0.0517
4268.9540,4288.6650,19.7110,0.4617,,0.0203,0.0017,-0.0186
4273.7240,4275.3370,1.6130,0.0377,,0.0317,0.0212,-0.0105
4278.6720,4297.6620,18.9900,0.4438,,0.0014,0.0004,-0.0011
4280.7310,4267.6050,-13.1260,-0.3066,,0.0010,0.0000,-0.0010
4281.3610,4343.8510,62.4900,1.4596,,0.0559,0.7614,0.7055
4283.5730,4298.3310,14.7580,0.3445,,0.0062,0.0074,0.0012
4289.4650,4319.1300,29.6650,0.6916,,0.0124,0.0007,-0.0118
4290.0120,4297.4070,7.3950,0.1724,,0.0751,0.0107,-0.0644
4309.4480,4373.0220,63.5740,1.4752,,0.0453,0.2776,0.2322
4312.9520,4318.7310,5.7790,0.1340,,0.0695,0.0061,-0.0634
4315.2440,4331.2410,15.9970,0.3707,,0.0643,0.0173,-0.0469
4316.0940,4336.0100,19.9160,0.4614,,0.0002,0.0001,-0.0001
4316.5130,4317.1200,0.6070,0.0141,,0.0001,0.0008,0.0007
4326.2940,4303.6130,-22.6810,-0.5243,,0.0020,0.0000,-0.0020
4334.1330,4352.0110,17.8780,0.4125,,0.0122,0.0196,0.0074
4335.7400,4344.2470,8.5070,0.1962,,0.0034,0.0242,0.0207
4336.0560,4347.3080,11.2520,0.2595,,0.0666,0.0887,0.0221
4340.5790,4405.6500,65.0710,1.4991,,0.0224,0.0709,0.0485
4356.2010,4374.7560,18.5550,0.4259,,0.0067,0.0488,0.0421
4358.4160,4363.7570,5.3410,0.1225,,0.0099,0.0005,-0.0095
4362.0800,4352.9890,-9.0910,-0.2084,,0.0001,0.0004,0.0003
4362.9470,4366.5560,3.6090,0.0827,,0.1716,0.0265,-0.1451
4363.7760,4341.9540,-21.8220,-0.5001,,0.0013,0.0000,-0.0013
4369.2200,4438.8310,69.6110,1.5932,,0.0022,0.1047,0.1025
4378.1900,4404.8080,26.6180,0.6080,,0.1692,0.0124,-0.1569
4378.8920,4398.9190,20.0270,0.4574,,0.0657,0.0585,-0.0072
4386.3520,4351.2080,-35.1440,-0.8012,,0.0047,0.0121,0.0074
4399.5870,4391.4150,-8.1720,-0.1857,,0.0001,0.0001,0.0000
4402.9740,4407.9010,4.9270,0.1119,,0.1951,0.0170,-0.1781
4403.0550,4467.7420,64.6870,1.4691,,0.0040,0.0074,0.0033
4407.2470,4409.3060,2.0590,0.0467,,0.1096,0.0088,-0.1007
4409.7910,4373.7040,-36.0870,-0.8183,,0.0051,0.0599,0.0548
4410.6680,4385.1850,-25.4830,-0.5778,,0.0120,0.0198,0.0079
4414.6960,4448.0420,33.3460,0.7553,,0.0676,0.0001,-0.0675
4420.8780,4400.5050,-20.3730,-0.4608,,0.0171,0.0005,-0.0167
4428.6020,4427.2890,-1.3130,-0.0296,,0.0338,0.0488,0.0150
4430.0410,4422.9550,-7.0860,-0.1600,,0.0006,0.0001,-0.0005
4431.7560,4406.9600,-24.7960,-0.5595,,0.0010,0.0026,0.0016
4443.4810,4420.8310,-22.6500,-0.5097,,0.0177,0.0041,-0.0136
4444.5590,4432.8340,-11.7250,-0.2638,,0.1220,0.0542,-0.0678
4445.2820,4433.6650,-11.6170,-0.2613,,0.0178,0.0002,-0.0176
4452.5880,4443.4010,-9.1870,-0.2063,,0.0004,0.0002,-0.0002
4452.8350,4483.3840,30.5490,0.6861,,0.0010,0.0001,-0.0009
4454.2050,4456.0490,1.8440,0.0414,,0.0009,0.0002,-0.0007
4454.7990,4523.0590,68.2600,1.5323,,0.0004,0.0012,0.0009
4454.9490,4483.9920,29.0430,0.6519,,0.0723,0.0002,-0.0721
4467.6250,4465.5200,-2.1050,-0.0471,,0.3893,0.0580,-0.3313
4468.5970,4458.1380,-10.4590,-0.2341,,0.0154,0.0116,-0.0038
4476.0500,4479.2820,3.2320,0.0722,,0.0007,0.0001,-0.0006
4479.0950,4469.1000,-9.9950,-0.2231,,0.0860,0.0534,-0.0326
4487.7910,4555.7640,67.9730,1.5146,,0.0002,0.0014,0.0012
4490.2010,4522.3060,32.1050,0.7150,,0.0475,0.0001,-0.0473
4498.4110,4519.3930,20.9820,0.4664,,0.0002,0.0000,-0.0002
4501.7550,4489.1300,-12.6250,-0.2804,,0.0000,0.0000,-0.0000
4514.4090,4493.0370,-21.3720,-0.4734,,0.0012,0.0001,-0.0011
4516.1740,4528.2140,12.0400,0.2666,,0.0037,0.0301,0.0265
4524.2940,4509.6060,-14.6880,-0.3246,,0.0001,0.0000,-0.0000
4525.9120,4522.2910,-3.6210,-0.0800,,0.0000,0.0000,-0.0000
4533.9010,4526.0750,-7.8260,-0.1726,,0.0021,0.0001,-0.0020
4535.4300,4513.4640,-21.9660,-0.4843,,0.0035,0.0003,-0.0032
4535.7870,4557.6690,21.8820,0.4824,,0.0016,0.0000,-0.0016
4537.1950,4611.4710,74.2760,1.6370,,0.0000,0.0002,0.0002
4541.6780,4566.2750,24.5970,0.5416,,0.0025,0.0075,0.0050
4545.4150,4551.6820,6.2670,0.1379,,0.0063,0.0632,0.0569
4547.0520,4593.7210,46.6690,1.0264,,0.0003,0.0000,-0.0003
4547.7800,4545.4980,-2.2820,-0.0502,,0.0000,0.0000,0.0000
4555.4750,4549.2960,-6.1790,-0.1356,,0.0037,0.0000,-0.0037
4556.9630,4561.3850,4.4220,0.0970,,0.0012,0.0254,0.0242
4561.0370,4634.1860,73.1490,1.6038,,0.0000,0.0000,0.0000
4563.1360,4587.3960,24.2600,0.5317,,0.0037,0.0047,0.0009
4576.4130,4626.4720,50.0590,1.0938,,0.0002,0.0000,-0.0002
4580.9430,4638.1680,57.2250,1.2492,,0.0002,0.0000,-0.0002
4581.0700,4599.5280,18.4580,0.4029,,0.0140,0.0072,-0.0069
4581.5900,4588.1410,6.5510,0.1430,,0.0001,0.0233,0.0232
4592.6590,4629.7190,37.0600,0.8069,,0.0001,0.0000,-0.0001
4604.6880,4627.9830,23.2950,0.5059,,0.0191,0.0259,0.0068
4620.1750,4667.5300,47.3550,1.0250,,0.0023,0.0003,-0.0020
4621.8840,4662.5140,40.6300,0.8791,,0.0000,0.0000,-0.0000
4630.0610,4667.9630,37.9020,0.8186,,0.0005,0.0000,-0.0005
4630.6880,4690.0770,59.3890,1.2825,,0.0046,0.0009,-0.0037
4646.0030,4707.0470,61.0440,1.3139,,0.0184,0.1023,0.0839
4650.8790,4674.1030,23.2240,0.4993,,0.1577,0.0253,-0.1323
4659.3680,4700.8840,41.5160,0.8910,,0.0001,0.0000,-0.0001
4668.0020,4695.3990,27.3970,0.5869,,0.0499,0.0013,-0.0486
4670.8670,4709.7380,38.8710,0.8322,,0.1555,0.0002,-0.1553
4678.6220,4703.6420,25.0200,0.5348,,0.3065,0.0150,-0.2916
4695.4960,4735.6160,40.1200,0.8544,,0.0879,0.0030,-0.0848
4703.0190,4743.2860,40.2670,0.8562,,0.0107,0.0169,0.0062
4711.0810,4731.5620,20.4810,0.4347,,0.0240,0.0010,-0.0230
4717.7130,4772.3800,54.6670,1.1588,,0.0380,0.0634,0.0253
4722.0390,4765.7760,43.7370,0.9262,,0.0219,0.0046,-0.0172
4737.6990,4770.5570,32.8580,0.6935,,0.0051,0.0000,-0.0051
4747.2350,4788.4800,41.2450,0.8688,,0.0577,0.1508,0.0931
4748.4730,4801.3150,52.8420,1.1128,,0.2526,0.9902,0.7376
4760.2030,4827.3430,67.1400,1.4104,,0.0325,0.3133,0.2807
4783.3660,4806.6570,23.2910,0.4869,,0.0039,0.0000,-0.0039
4789.3110,4807.2910,17.9800,0.3754,,0.0564,0.0009,-0.0555
4809.1620,4865.4000,56.2380,1.1694,,0.0008,0.0039,0.0030
4820.6350,4844.8510,24.2160,0.5023,,0.0022,0.0000,-0.0022
4834.8280,4843.1680,8.3400,0.1725,,0.0170,0.0004,-0.0166
4841.8270,4853.9170,12.0900,0.2497,,0.0023,0.0000,-0.0022
4855.3780,4911.1810,55.8030,1.1493,,0.0031,0.0288,0.0258
4864.3650,4874.3380,9.9730,0.2050,,0.0032,0.0002,-0.0030
4866.0160,4886.9140,20.8980,0.4295,,0.0210,0.0001,-0.0209
4873.1960,4882.4130,9.2170,0.1891,,0.1427,0.0008,-0.1419
4887.3870,4909.8600,22.4730,0.4598,,0.0008,0.0002,-0.0007
4894.7150,4891.6020,-3.1130,-0.0636,,0.0009,0.0000,-0.0008
4900.7230,4917.4160,16.6930,0.3406,,0.1131,0.0591,-0.0540
4917.2410,4911.9170,-5.3240,-0.1083,,0.0010,0.0000,-0.0009
4918.3440,4924.6880,6.3440,0.1290,,0.0009,0.0000,-0.0009
4926.6800,4951.9590,25.2790,0.5131,,0.3897,0.6729,0.2833
4940.6910,4947.7450,7.0540,0.1428,,0.0011,0.0000,-0.0011
4948.1250,4989.8160,41.6910,0.8426,,0.0022,0.0042,0.0021
5019.8720,5056.2210,36.3490,0.7241,,0.0003,0.0000,-0.0003
5027.8410,5060.0050,32.1640,0.6397,,0.0004,0.0000,-0.0004
5035.6240,5098.2670,62.6430,1.2440,,0.0023,0.0004,-0.0019
5074.9220,5133.2940,58.3720,1.1502,,0.0059,0.0052,-0.0007
5169.2570,5243.8650,74.6080,1.4433,,0.0008,0.0005,-0.0003
5198.5330,5276.9410,78.4080,1.5083,,0.0106,0.0001,-0.0105
5358.9580,5420.4310,61.4730,1.1471,,0.6428,0.0354,-0.6075
5412.7330,5458.1210,45.3880,0.8385,,0.0007,0.0001,-0.0006
5863.1580,5909.3580,46.2000,0.7880,,0.2140,0.6240,0.4100
5871.6580,5918.5600,46.9020,0.7988,,0.0877,0.1255,0.0378
5932.3260,5966.9070,34.5810,0.5829,,0.4398,0.2379,-0.2019
5941.3360,5985.6290,44.2930,0.7455,,0.1203,0.3630,0.2427
6002.2380,6035.0150,32.7770,0.5461,,0.4827,0.5786,0.0958
6012.4240,6041.8960,29.4720,0.4902,,0.1345,0.1993,0.0648
6013.7140,6035.1110,21.3970,0.3558,,0.0000,0.0000,0.0000
6028.2940,6043.0740,14.7800,0.2452,,1.8710,3.1505,1.2795
6036.2650,6055.5380,19.2730,0.3193,,0.0000,0.0000,-0.0000
6037.8740,6068.1880,30.3140,0.5021,,0.0000,0.0000,-0.0000
6059.3040,6071.1180,11.8140,0.1950,,0.0000,0.0000,0.0000
6059.7520,6091.4470,31.6950,0.5230,,0.0000,0.0000,-0.0000
6064.9810,6096.0210,31.0400,0.5118,,0.4610,0.9296,0.4687
6081.8530,6091.5470,9.6940,0.1594,,0.0000,0.0000,-0.0000
6083.4590,6104.2010,20.7420,0.3410,,0.0001,0.0000,-0.0001
6096.7640,6109.4950,12.7310,0.2088,,0.0001,0.0002,0.0001
6097.3760,6159.8040,62.4280,1.0239,,0.3875,0.7981,0.4106
6105.3390,6127.4680,22.1290,0.3625,,0.0000,0.0000,-0.0000
6106.2670,6097.6690,-8.5980,-0.1408,,0.0325,0.2158,0.1833
6107.1320,6152.7950,45.6630,0.7477,,0.8112,2.1470,1.3358
6119.3120,6129.9500,10.6380,0.1738,,0.0000,0.0000,-0.0000
6120.9360,6142.6520,21.7160,0.3548,,0.0000,0.0000,0.0000
6128.4110,6117.2190,-11.1920,-0.1826,,0.2076,1.4112,1.2037
6134.6050,6111.9700,-22.6350,-0.3690,,0.0215,0.2179,0.1963
6142.7800,6165.8020,23.0220,0.3748,,0.0000,0.0000,-0.0000
6157.9290,6167.6300,9.7010,0.1575,,0.0141,0.0156,0.0015
6170.6680,6174.1040,3.4360,0.0557,,0.0570,0.1832,0.1261
6184.3950,6197.0200,12.6250,0.2041,,0.0313,0.2221,0.1908
6531.8650,6602.0020,70.1370,1.0738,,0.0001,0.0000,-0.0001
6577.4590,6637.9750,60.5160,0.9201,,0.0001,0.0000,-0.0000
6614.8890,6676.3300,61.4410,0.9288,,0.0001,0.0000,-0.0001
6636.0270,6685.3820,49.3550,0.7437,,0.0000,0.0000,0.0000
6658.5620,6705.7240,47.1620,0.7083,,0.0005,0.0000,-0.0005
6660.1630,6718.4290,58.2660,0.8748,,0.0006,0.0000,-0.0005
6681.6450,6741.4360,59.7910,0.8949,,0.0006,0.0000,-0.0005
6988.0750,7125.4820,137.4070,1.9663,,6.4837,14.3468,7.8630
